@relation 'robocall-oneshot-weka.filters.unsupervised.attribute.Remove-R7,16,18,29,34'

@attribute smean numeric
@attribute smax numeric
@attribute smin numeric
@attribute sstandard_deviation numeric
@attribute svariance numeric
@attribute srange numeric
@attribute sskewness numeric
@attribute skurtosis numeric
@attribute squantile25 numeric
@attribute squantile50 numeric
@attribute squantile75 numeric
@attribute smeanCrossingRate numeric
@attribute sPower numeric
@attribute sEntropy numeric
@attribute irrk numeric
@attribute sharpness numeric
@attribute smoothness numeric
@attribute specCentroid numeric
@attribute specStdDev numeric
@attribute specCrest numeric
@attribute specSkewness numeric
@attribute specKurt numeric
@attribute maxFreq numeric
@attribute maxMgx numeric
@attribute numPeaks numeric
@attribute slopeChanges numeric
@attribute numInflectionPoints numeric
@attribute totalPeak numeric
@attribute silentTime numeric
@attribute d2 numeric
@attribute d3 numeric
@attribute d4 numeric
@attribute d5 numeric
@attribute d6 numeric
@attribute d7 numeric
@attribute d8 numeric
@attribute d9 numeric
@attribute d10 numeric
@attribute class {robo,human}

@data
0.000029,0.020399,-0.005861,0.001464,0.000002,0.02626,2.528,37.552,-0.000824,-0.000003,0.000885,0,2.3108,56.5307,-0.043342,27900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204783.3316,51.5668,59.0283,0.009394,2.5636,68.5239,105.2839,0.020399,695,1391,1033,73,6.4,0.021054,-0.031949,0.010765,0.00919,0.003086,0.006278,0.009476,0.012108,0.017756,human
0.000029,0.022428,-0.005452,0.001507,0.000002,0.02788,2.8248,43.5237,-0.000864,0.000023,0.000907,0,2.2883,56.6318,-0.040508,28800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204123.5589,52.0329,59.4744,0.010179,2.0306,71.496,105.291,0.022428,691,1383,1053,85,3.7,0.051042,-0.037686,0.007862,0.012112,0.003266,0.006384,0.009768,0.012479,0.018308,human
0.000027,0.020878,-0.00529,0.001481,0.000002,0.026168,2.664,39.6627,-0.000852,-0.000025,0.000843,0,2.1309,56.3187,-0.041241,25100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204379.928,52.9256,60.0798,0.008639,1.3522,72.0888,105.2834,0.020878,669,1339,1052,79,5.8,0.036542,-0.038106,0.010011,0.010077,0.00272,0.005911,0.009055,0.011499,0.016894,human
0.000013,0.067329,-0.019887,0.002458,0.000006,0.087215,9.7762,279.6033,-0.00099,-0.000009,0.000951,1,10.0924,55.6202,-0.031849,7970000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,199379.0955,52.058,58.5689,0.021659,4.6221,117.1811,104.9595,0.067329,651,1302,1061,86,4.6,0.19464,-0.14135,0.024727,0.027378,0.003903,0.019005,0.029086,0.036452,0.053657,human
-0.000034,0.006888,-0.028186,0.001573,0.000002,0.035074,-3.8825,65.1085,-0.000873,0.000007,0.000889,1,2.509,56.342,0.048602,29300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203080.8705,50.4844,58.1752,0.00993,3.4595,72.393,105.292,0.006888,667,1333,1034,82,6.2,-0.10524,0.038759,-0.009107,-0.011577,-0.003554,-0.006379,-0.009637,-0.012358,-0.018103,human
-0.000037,0.006939,-0.027471,0.001552,0.000002,0.03441,-3.7836,64.2095,-0.000896,0.000004,0.000838,1,2.7077,56.6889,0.060421,27600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203112.9005,50.9289,58.9098,0.008855,3.3708,70.8199,105.2921,0.006939,695,1389,1050,82,4.8,0.004729,0.051632,-0.014073,-0.012972,-0.003514,-0.007779,-0.011944,-0.015127,-0.022221,human
-0.000045,0.009639,-0.041227,0.001719,0.000003,0.050866,-7.9705,180.0001,-0.000896,-0.00004,0.000859,1,2.3145,56.4238,0.060415,31200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203564.706,48.0726,56.2542,0.011067,6.5257,74.0079,105.2838,0.009639,685,1369,1043,78,3.7,-0.1128,0.031751,-0.004631,-0.013535,-0.003919,-0.006344,-0.009963,-0.01272,-0.01866,human
-0.000056,0.009968,-0.041106,0.00191,0.000004,0.051073,-9.6082,207.6131,-0.000849,-0.000022,0.000869,1,3.7836,56.5742,0.082118,27100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204173.1959,44.578,53.1806,0.01513,12.4401,74.893,105.285,0.009968,677,1353,1047,84,4.1,0.10936,0.075067,-0.019501,-0.021124,-0.005294,-0.011161,-0.017254,-0.021876,-0.032157,human
-0.000057,0.012027,-0.043516,0.001968,0.000004,0.055543,-9.8625,215.0691,-0.000869,-0.000048,0.00082,1,3.9428,56.8746,0.082655,30700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204644.8577,45.0638,53.7752,0.013998,12.2897,78.0849,105.2927,0.012027,694,1387,1059,86,3.9,-0.056005,0.070342,-0.020424,-0.021497,-0.006069,-0.012239,-0.018736,-0.023895,-0.035043,human
-0.000059,0.013173,-0.044366,0.001987,0.000004,0.057539,-10.6414,238.7934,-0.00081,-0.00005,0.00077,1,3.9127,56.6764,0.084034,32200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205513.6732,43.9086,52.6593,0.012747,14.4163,76.2671,105.2896,0.013173,685,1369,1063,66,7.5,0.059697,0.072842,-0.018789,-0.023511,-0.005854,-0.012164,-0.018776,-0.023884,-0.03508,human
-0.000062,0.013237,-0.049343,0.002111,0.000004,0.06258,-10.7628,239.998,-0.000934,0.000001,0.000868,1,4.7941,56.4531,0.085762,27900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203111.1114,43.9421,52.7525,0.012202,15.5216,80.5117,105.2931,0.013237,691,1381,1061,74,7.4,-0.11609,0.08041,-0.017529,-0.024016,-0.006639,-0.01296,-0.019943,-0.025368,-0.037271,human
-0.000057,0.011161,-0.048581,0.002028,0.000004,0.059741,-9.3845,206.6217,-0.000895,-0.000012,0.000851,1,4.7838,56.4461,0.090353,30700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203259.3826,45.0184,53.5903,0.015046,12.4383,80.0507,105.29,0.011161,670,1339,1032,74,6.5,-0.091904,0.092505,-0.019293,-0.026107,-0.006016,-0.014145,-0.021608,-0.02737,-0.040212,human
-0.000061,0.013008,-0.052192,0.002035,0.000004,0.0652,-11.0534,261.6786,-0.000881,-0.000003,0.000872,1,3.2469,56.4077,0.081856,33100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203851.2785,43.7026,52.3582,0.013962,14.2501,77.5327,105.2911,0.013008,683,1365,1050,81,5.7,0.092192,0.061967,-0.014133,-0.019972,-0.00562,-0.010489,-0.016165,-0.020595,-0.030231,human
0.000044,0.42785,-0.60348,0.046541,0.002166,1.0313,-0.65928,62.6999,-0.001032,0.000027,0.001056,0.20724,4650.411,55.1693,-0.080567,8270000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,194280.722,42.6839,45.5222,0.53231,123.31,585.669,104.946,0.42785,616,1233,1061,92,0.9,0.098806,-0.016449,0.006443,0.00859,0.000456,0.013908,0.021034,0.02597,0.037684,human
0.000029,0.045272,-0.010481,0.001774,0.000003,0.055753,8.5898,211.8094,-0.000925,-0.000017,0.000892,0.1734,2.0996,56.5825,-0.01143,29000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202788.6812,48.327,56.1746,0.01288,5.9447,78.3233,105.2817,0.045272,678,1357,1032,87,2.7,-0.060652,-0.024159,0.004711,0.010823,0.00396,0.004843,0.007465,0.009675,0.01424,human
0.000019,0.042709,-0.009991,0.001649,0.000003,0.0527,8.6112,220.8617,-0.000847,-0.000001,0.000839,0.14862,4.2842,56.5186,-0.035725,19500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204943.1125,52.7269,59.8675,0.010159,1.999,80.9908,105.2846,0.042709,689,1378,1040,71,8,0.082741,-0.083823,0.014406,0.020259,0.004568,0.013162,0.019781,0.025116,0.036859,human
-0.000004,0.005886,-0.004048,0.001332,0.000002,0.009934,0.042911,3.1046,-0.000911,0.000011,0.000897,0.16334,2.0202,56.5867,0.005958,19700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203751.1071,62.1981,66.8845,0.006615,0.086146,71.6545,105.2787,0.005886,689,1378,1044,84,3.6,0.052067,0.00981,-0.001312,-0.001515,0.000201,-0.000633,-0.000947,-0.001117,-0.001687,human
0,0.004042,-0.004715,0.001249,0.000002,0.008757,0.004995,2.9343,-0.000873,-0,0.000846,0.15962,1.5082,56.5341,0.000815,18300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205705.0164,62.6321,66.6884,0.006893,0.35982,67.3316,105.2753,0.004042,673,1346,1017,76,4.5,0.034758,-0.000341,-0.002992,0.000244,-0.000251,-0.00044,-0.000632,-0.000833,-0.001194,human
0.000002,0.0042,-0.004142,0.001248,0.000002,0.008342,0.054036,3.0571,-0.000833,-0.000004,0.000836,0.15385,1.6071,56.4337,-0.000569,22200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205935.4476,61.6208,66.2689,0.007849,0.27126,65.885,105.2941,0.0042,683,1366,1053,84,4.9,0.071227,-0.002294,0.000503,0.001734,0.000391,0.000636,0.000962,0.001285,0.001879,human
-0.000003,0.004564,-0.006153,0.001312,0.000002,0.010717,-0.11532,3.2236,-0.000845,0.000018,0.000865,0.16287,1.7392,56.7346,-0.000844,24100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204285.2384,61.7643,66.5896,0.005686,-0.02021,70.5892,105.3017,0.004564,690,1379,1034,77,5.8,-0.012136,0.009789,-0.000877,-0.000032,-0.00013,0.000022,-0.000038,-0.000038,-0.000073,human
-0.000004,0.004333,-0.005702,0.001253,0.000002,0.010035,-0.085168,3.4172,-0.000803,-0.000002,0.000838,0.14679,1.7515,56.4638,0.003403,17400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,206025.3722,60.8302,65.718,0.007437,-0.016511,67.1504,105.2786,0.004333,671,1342,1056,72,7.7,0.034955,0.008868,-0.001176,-0.002453,-0.000847,-0.001408,-0.002205,-0.002845,-0.004154,human
0.000001,0.004259,-0.004299,0.001269,0.000002,0.008557,-0.012309,2.9282,-0.000843,0.000011,0.000849,0.15812,1.6259,56.6316,0.002342,22700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204890.5904,62.0944,66.4815,0.007108,0.46787,66.3517,105.289,0.004259,662,1323,1065,73,5.7,0.03722,0.001759,0.002349,-0.00047,0.000281,-0.000189,-0.000371,-0.000432,-0.00066,human
0.000002,0.005187,-0.006818,0.001394,0.000002,0.012005,-0.12783,3.527,-0.000871,0,0.000908,0.17331,1.6638,56.2298,-0.001537,20500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203477.3237,61.0686,65.967,0.011145,0.36361,71.6087,105.2793,0.005187,684,1369,1056,88,2,-0.050102,-0.005424,-0.000844,0.001136,0.000304,0.000778,0.001071,0.001389,0.00205,human
-0.000064,0.36183,-0.36956,0.029008,0.000841,0.73139,-0.03416,86.9842,-0.00098,0.000029,0.00104,0.012346,1807.0239,56.1287,0.036759,26000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,195825.1948,44.5898,48.7524,0.28704,107.6105,719.5468,105.287,0.36183,627,1254,1041,93,0.9,0.048946,0.89947,-0.08487,-0.03748,0.10648,0.037863,0.027703,0.054555,0.068521,human
0.000009,0.016079,-0.004754,0.001345,0.000002,0.020833,0.90863,12.5174,-0.000849,-0.000003,0.000809,0,2.0667,56.3915,-0.016986,18800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205257.5916,58.2897,63.8711,0.011688,0.18401,69.4197,105.2837,0.016079,678,1357,1077,82,5.3,-0.070812,-0.035126,0.005345,0.007234,0.001197,0.003457,0.005482,0.006842,0.010036,human
-0.000005,0.004266,-0.011196,0.001264,0.000002,0.015462,-0.38048,5.848,-0.000811,0.000011,0.000851,0,1.6148,56.53,-0.001189,23700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205573.1621,59.9323,65.2542,0.008887,0.047117,66.3283,105.2895,0.004266,676,1352,1048,76,4.9,0.052328,-0.003322,-0.000405,-0.0012,-0.000586,0.000152,0.000274,0.00024,0.000375,human
-0.00001,0.004994,-0.013639,0.001398,0.000002,0.018633,-0.49581,7.2266,-0.000896,0.000005,0.000909,0,2.2705,56.1902,0.01221,18300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202928.32,57.774,63.6278,0.008921,0.203,71.8636,105.2793,0.004994,675,1349,1054,89,1.7,-0.10457,0.025182,-0.007212,-0.006281,-0.001308,-0.003352,-0.005366,-0.00673,-0.009903,human
-0.000009,0.004573,-0.007364,0.001306,0.000002,0.011936,-0.1826,3.5436,-0.00085,0.00003,0.000871,0,1.6809,56.5772,0.013861,19000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204232.1936,59.2722,64.7749,0.008044,-0.24998,68.0759,105.2877,0.004573,690,1379,1045,82,6.1,-0.081118,0.014157,-0.003522,-0.002435,-0.00082,-0.001566,-0.002432,-0.003071,-0.004512,human
-0.000007,0.00452,-0.008537,0.001254,0.000002,0.013057,-0.11729,3.8995,-0.000845,0.000035,0.000814,0,1.8684,56.4937,0.012506,24400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204930.1431,59.3234,64.6178,0.007079,0.17044,65.2496,105.3283,0.00452,668,1335,1020,76,6,0.049314,0.023022,-0.002596,-0.004189,-0.000835,-0.002373,-0.0036,-0.004514,-0.006633,human
-0,0.005072,-0.004728,0.001297,0.000002,0.0098,0.010594,3.1623,-0.000874,0.000003,0.000874,0,1.4204,56.3325,0.003478,20300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204762.3458,62.7693,67.1097,0.008725,0.31268,68.9513,105.2804,0.005072,684,1369,1047,78,5.5,-0.082406,0.001097,-0.000072,0.000612,-0.000057,-0.000495,-0.000613,-0.000789,-0.001147,human
0.000002,0.005146,-0.004492,0.001248,0.000002,0.009637,0.008124,3.2044,-0.000792,-0.000007,0.00083,0,1.8906,56.6527,-0.002497,9590000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205255.313,61.9872,66.68,0.007992,-0.029676,66.8573,105.1467,0.005146,691,1381,1077,71,7.6,0.044412,-0.003045,-0.00024,0.00169,0.000606,0.001186,0.001626,0.002091,0.003073,human
0.000034,0.040523,-0.008578,0.001634,0.000003,0.0491,7.4371,184.782,-0.000814,0.000034,0.00087,0,1.7723,56.5283,-0.040627,23600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204122.0994,51.8773,59.0059,0.012568,2.4966,77.5531,105.2031,0.040523,675,1351,1037,79,5.3,-0.059113,0.007882,-0.000074,0.00325,0.002259,0.000317,0.00082,0.001238,0.001816,human
0.00006,0.046438,-0.010846,0.001947,0.000004,0.057284,10.4861,236.4299,-0.000837,-0.000004,0.00084,0.000476,3.4769,56.8544,-0.088593,14300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204605.863,44.8274,53.5615,0.011259,12.2716,76.3467,105.0263,0.046438,694,1389,1068,74,8,-0.030462,-0.079787,0.016139,0.017689,0.007781,0.011341,0.01753,0.022352,0.032839,human
0.000007,0.26993,-0.11888,0.007615,0.000058,0.38881,17.179,812.3657,-0.000896,0.000013,0.000911,0.000476,121.9248,56.2286,0.011122,10600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,201733.0834,58.3901,62.5394,0.02395,8.4416,442.9418,105.0047,0.26993,668,1336,1058,83,4.4,-0.19284,0.11491,-0.035457,-0.022118,-0.010415,-0.020578,-0.027091,-0.035317,-0.051175,human
0.000038,0.030691,-0.009251,0.001652,0.000003,0.039941,4.7887,86.09,-0.000887,0.000034,0.000897,0,2.6715,56.1944,-0.050791,30800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203822.1245,48.4295,56.4009,0.012685,5.6871,70.7852,105.296,0.030691,674,1349,1066,88,5.9,-0.018545,-0.047606,0.007606,0.011121,0.003272,0.006444,0.010143,0.012843,0.018873,human
0.000041,0.032542,-0.008131,0.00168,0.000003,0.040673,6.6687,128.6096,-0.000796,0.000017,0.000844,0,2.8077,56.611,-0.055402,32400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205506.9789,47.0885,55.3175,0.013242,7.2386,70.8066,105.3375,0.032542,671,1343,1034,82,5.2,0.086406,-0.061714,0.012814,0.016295,0.004172,0.008705,0.013389,0.016998,0.024979,human
0.00004,0.032252,-0.008915,0.001739,0.000003,0.041167,5.6961,104.9393,-0.000896,0.000055,0.000925,0,3.4153,56.6713,-0.055734,25900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202696.7063,48.5631,56.5793,0.01097,5.7245,76.7579,105.2896,0.032252,688,1377,1052,85,3.9,-0.026295,-0.063935,0.013118,0.016347,0.004263,0.009026,0.013914,0.017616,0.025906,human
0.000038,0.029164,-0.007932,0.001621,0.000003,0.037096,5.0069,90.2293,-0.000836,0.000033,0.000881,0,2.7072,56.529,-0.056046,29300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204085.2053,48.5236,56.5917,0.011647,5.4285,70.1689,105.2821,0.029164,677,1355,1055,84,5.2,0.068833,-0.055362,0.013599,0.014675,0.003339,0.008014,0.012364,0.015628,0.022984,human
0.00004,0.031403,-0.007908,0.00157,0.000002,0.039311,6.756,129.3483,-0.000794,-0.00004,0.000822,0,2.5273,56.6624,-0.056527,25900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,206101.1802,47.5088,55.7041,0.009662,6.3363,66.6924,105.2557,0.031403,680,1361,1067,69,9.7,-0.037207,-0.04875,0.010012,0.014191,0.004451,0.008106,0.012446,0.01592,0.023337,human
0.000041,0.031352,-0.009404,0.001695,0.000003,0.040757,5.6923,104.3875,-0.000884,0.000044,0.000901,0,2.9869,56.9803,-0.057458,30800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204308.8932,48.9888,57.3452,0.009467,5.4139,73.3443,105.3381,0.031352,698,1397,1048,72,7.1,0.031524,-0.056657,0.011958,0.015813,0.004254,0.009173,0.013995,0.01779,0.026118,human
0.000052,0.056591,-0.014318,0.002049,0.000004,0.070909,11.7582,306.018,-0.000866,0.000014,0.000885,0,2.97,56.4324,-0.057388,34800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204815.9911,44.7933,53.4178,0.014593,13.6424,80.1757,105.2879,0.056591,670,1341,1057,81,4.7,0.034295,-0.052888,0.014403,0.015009,0.005045,0.008477,0.013243,0.016972,0.024931,human
